Image Name,PSNR (dB),SSIM,MAE
02367.png,30.46286873668064,0.8014952890368425,5.7016425
07859.png,28.006675288579636,0.847088071252949,6.8577056
05453.png,33.71835970147216,0.9558340457717419,2.7060955
05815.png,28.995045798406988,0.9268010224610022,4.5032744
01157.png,30.825559010167872,0.9126097776992692,4.5031104
00428.png,26.69686996432301,0.9320408001109112,4.1544366
02289.png,32.04882230484528,0.9561747004568124,3.1913083
07249.png,25.93365887925102,0.7838696539387929,7.5729775
03471.png,26.239056219818956,0.840950046828894,7.7455688
01361.png,33.61168287844748,0.9269890053864392,3.8185844
01796.png,29.800541912519858,0.8372726151930934,6.1929893
02470.png,29.886224392548396,0.9253452372423899,5.5764236
07575.png,25.96216887916593,0.8979483007598287,5.9981766
05197.png,30.66825930404454,0.8333666059090961,5.1183715
08689.png,33.49250023646616,0.9453136783399749,3.5305328
06104.png,30.290431633430437,0.886043153685359,3.8014412
07391.png,27.098018840764443,0.8882861349554537,5.962593
03329.png,26.90850808246409,0.9091001368669427,4.6599717
05504.png,29.998603507799015,0.921397814080985,4.299628
01623.png,27.768079326206156,0.8313584253108259,6.6412606
04641.png,25.588779913408878,0.8077353283104997,7.8197913
04841.png,22.210909684321244,0.8760377463393025,8.42068
05384.png,25.61479792963165,0.8081406508182057,7.16863
07688.png,28.962947701826476,0.8318467686812022,6.90597
02798.png,30.48808602724356,0.9550175767605356,4.520565
00675.png,31.437975664200344,0.8731170312938326,4.727369
07508.png,31.21356482971201,0.9312209626335973,3.8795052
01691.png,25.79567624881776,0.9431862561778978,4.7912636
01808.png,31.67036678354277,0.917028121484766,3.5253818
05458.png,29.9622599134285,0.9232255615823018,4.360874
00660.png,26.944859656270058,0.9286590368066,5.7008057
08436.png,27.870184632352967,0.8345701772961611,5.9998536
05853.png,26.637381644744824,0.9220772166778454,6.1215096
07386.png,31.536459639098148,0.955451908651027,4.395336
06702.png,30.366701723749507,0.9215892025681836,4.625721
06400.png,27.696823615234262,0.8634841504643521,7.5474396
07813.png,28.846616097384175,0.9313782719743738,4.5205665
02988.png,24.137081735949423,0.8956921216489163,6.3792152
06017.png,31.07632453655455,0.9136888280379208,5.4388146
00827.png,27.719968660900093,0.9252103289096022,4.3485947
04671.png,28.246980345811746,0.9187348899894191,5.4923453
04356.png,28.73247279815391,0.9155996845297132,5.3990874
06140.png,32.69707583111068,0.9368552775882009,3.8530757
06816.png,30.336953056011218,0.8806703381140929,5.424801
06814.png,26.65884171656456,0.8202644477987978,8.038283
08973.png,26.786953168363617,0.9272836035327509,6.222551
08170.png,33.08890137722788,0.9258570171620574,3.7518451
04688.png,30.1123576451101,0.8180308320534495,5.8873115
00251.png,31.54873590152701,0.8929065303828189,4.580166
07114.png,26.818500930843822,0.9180491459657562,5.0851007
04061.png,32.306999752534324,0.955906409265849,3.6812592
07207.png,33.305527661110744,0.9526917864090723,3.3294144
05434.png,32.69433717650696,0.9557580188867947,3.8724632
01925.png,26.83183039642006,0.9081522809287003,6.1189437
06913.png,29.912931472585992,0.8523114500896839,5.643275
00902.png,28.78495005679518,0.8972744787011918,4.674994
06994.png,32.21137641425165,0.8675881177850258,4.481996
06352.png,28.735785896633157,0.8620095501500847,5.406382
03195.png,28.140381671910696,0.8009452651151262,6.7304573
08746.png,27.112287630043017,0.9205947744618258,6.627932
02088.png,26.33461727506603,0.910103528043282,6.088238
01218.png,30.999629912871832,0.8368397610948634,5.0204277
08770.png,28.11622059214107,0.9360561288046026,3.9568546
00701.png,29.195483098985985,0.7575276139999055,6.6169076
00344.png,31.00390701170532,0.7985372200023096,5.173639
08848.png,31.148603964003954,0.8670587053065701,4.9006257
07387.png,25.93435245022372,0.9175854985436175,5.841118
02411.png,29.831598902973354,0.930893542097226,4.8155837
00574.png,24.575886427929838,0.7741439913376064,8.396033
05048.png,28.79204228550642,0.9378504663520446,3.523276
01788.png,35.43622768274261,0.956129164534998,2.9401894
04986.png,33.17912598400354,0.908703133165964,4.118689
02965.png,25.118280650910314,0.7769559112255321,9.696849
05534.png,32.04393776575399,0.8847839801460071,4.249279
01129.png,31.120511830634896,0.9453977574929597,4.164191
00089.png,31.367576271415977,0.9291395218314635,5.1682014
03396.png,27.150990374956365,0.845005651859691,5.9878182
04575.png,24.75588035349662,0.8994543140188983,6.7715416
04549.png,31.93549329327562,0.9234075376051342,3.5850906
07617.png,34.81218353305545,0.9218690291520338,2.7075882
02003.png,32.162858200713075,0.9216637497576924,3.6417084
07458.png,28.646535434409373,0.834689061994185,6.8534484
04634.png,29.8753260191558,0.9381816294137127,4.3849144
03024.png,31.893233909370664,0.9455931861352312,3.5848083
08819.png,29.590846850377,0.8422859716700392,6.2790527
07139.png,24.58589250482746,0.9004742056756473,5.628118
08425.png,30.530144083398817,0.9304677176203215,4.54797
01223.png,35.359673447849985,0.9557507243721101,2.8996086
00226.png,31.617973743269854,0.9298847648520917,4.814447
06113.png,23.576915752972297,0.898163815744037,9.0433
02587.png,27.85887755925357,0.7652576667536398,7.4353957
07857.png,31.584819531053817,0.9507797605571434,4.3674254
00881.png,31.716090821482563,0.9364504777254036,4.4753785
07477.png,29.821923687024842,0.8405205285435918,5.4791083
00429.png,31.11507793282128,0.9427510177167271,3.9077797
08510.png,29.17541406016116,0.9002979786365138,5.4594955
06859.png,22.347902316409506,0.9136197161571434,6.599115
02756.png,28.86791471155422,0.8925509114257029,6.29335
08509.png,29.619992376363506,0.9260118707605143,5.413278
07755.png,32.55464289199254,0.9444240783932342,4.0909133
06901.png,28.200596202306674,0.8755195339027825,6.640432
05864.png,32.46863431629082,0.936221525713759,4.411589
07260.png,31.43434870520896,0.934451267996088,3.7179058
00631.png,31.598108357431794,0.9445710985327053,4.4814935
04735.png,25.35421751386776,0.8847326981358749,6.439317
01449.png,36.04003754976932,0.9490230210087639,2.1975758
08070.png,23.183976709281918,0.8893826194145653,7.948723
00796.png,30.379214592466404,0.928462828242151,5.4017158
08946.png,28.688192286961836,0.9394524416634734,5.2678757
07937.png,35.037137973205155,0.9273661956575276,3.0682983
03828.png,31.518847362839388,0.8213247744353162,4.926039
06970.png,27.117508209302557,0.926529762215813,4.5268655
03462.png,28.400764192270096,0.9094764915941788,5.2136626
06291.png,27.518259133553848,0.8154607914968436,7.533975
04033.png,30.77285399427125,0.8578361263488076,5.3981056
02694.png,26.825476946074964,0.8940201147516768,5.740761
02251.png,29.06261070270654,0.8104284975013863,6.5258484
03132.png,29.752579331806366,0.9000103475626223,4.633902
02656.png,27.285812707423105,0.9101253583777851,6.826944
07338.png,30.616907634369163,0.9494030302918942,4.1534386
02971.png,30.801864833060467,0.924210356864308,4.2438254
02711.png,31.941237588794227,0.895435374563755,4.7239723
07648.png,23.945094565059666,0.8162895340397592,8.041875
08466.png,28.3132548583036,0.9078204027111241,4.7227936
04922.png,27.509894874362182,0.9274938781182317,7.504893
07952.png,30.309856090458034,0.9522160760271229,4.87625
07783.png,26.874119715971116,0.7084375295663919,6.272527
01630.png,32.30580755669346,0.9171227349974765,3.8027496
04787.png,30.505571924903045,0.8812150199418888,5.434798
00121.png,33.808403700328626,0.9656283400572581,2.3128204
01469.png,27.993039713201885,0.938502958635418,6.170794
01706.png,29.489978150148474,0.7849460362582902,5.3888946
01785.png,28.485238322244747,0.8700900190910296,6.151212
06751.png,35.159138363810804,0.94365827182483,3.14291
05223.png,31.982309639609696,0.9353948272125866,4.1368294
08731.png,28.911909223439828,0.8184278800826088,6.0250144
07226.png,31.429424027013184,0.8165423137122687,4.696041
04023.png,30.233582532045986,0.8324470702418036,5.627996
04020.png,31.11768011310876,0.8766236881835319,4.5066705
00871.png,32.01396815528129,0.9555872321602209,3.7350056
01750.png,28.44948739570862,0.910752235160845,6.3216195
04010.png,34.63930921155717,0.9238577652193628,3.4503403
01219.png,26.146089446064607,0.9080406366485262,7.5793853
06392.png,28.507478427593295,0.9228383756484156,4.757486
08416.png,25.870407986463768,0.8407047537573034,7.085378
07367.png,26.793602398043618,0.9277115758377358,4.766257
03033.png,29.055378069276653,0.9404106018404216,3.7230809
05754.png,30.180641183582733,0.8628672669093924,5.5047936
03499.png,31.843592559524254,0.8392506192116324,4.8763657
00144.png,31.756314502366404,0.9035552404503387,4.8476777
06021.png,29.301887432103907,0.9333067292747558,5.5065627
04967.png,30.80774005982125,0.8999299941669511,4.517273
08974.png,29.035339849474013,0.8185708012217753,6.7059135
06231.png,30.03649382920876,0.8818357018383137,3.7050781
07922.png,28.57902142465456,0.9230500847822674,5.1814437
05133.png,26.920373845553893,0.8575123907910825,5.6354523
01325.png,28.300201675445066,0.837263882969797,6.2029786
05740.png,30.04700638100037,0.9378743672511934,4.8615417
05506.png,27.158393236211236,0.8825773474150614,5.394159
08077.png,27.358472493208296,0.8006665169840764,6.9265494
03281.png,29.23073476148282,0.9465390621671913,4.9899025
00595.png,28.213300582931133,0.9169050949549119,5.525228
03077.png,28.473716939346136,0.8749871139995143,6.323602
07138.png,28.02355358683751,0.9261016296875112,6.996418
03282.png,25.126597160599324,0.9062598588055447,7.205677
00772.png,28.255218199271212,0.8047806518046877,7.248098
08977.png,34.11169575235217,0.9736115696537356,3.2311249
05313.png,24.49899236733932,0.9335133493637535,7.1901145
01046.png,29.002964869228585,0.9466407459592716,4.3200912
03605.png,28.92382079110355,0.9178963333869419,5.8190293
05242.png,27.865918207691074,0.8605651741517032,6.090242
03446.png,29.462873122153116,0.7926939285094189,6.4484444
07262.png,34.2548195333962,0.9476959469639934,3.0968997
07322.png,25.588541504429443,0.9102419621420763,7.634023
01545.png,28.68430745330884,0.9183981957823953,3.7506459
03844.png,33.00886262816013,0.9433565147929485,3.7530544
07498.png,30.326512938784976,0.8689287359846954,5.7526193
08820.png,34.9245291490088,0.9642458801294737,2.4048526
06514.png,34.30592918543945,0.9567699280573132,2.6401405
04360.png,36.078827546087325,0.9270724236164244,2.485836
00418.png,26.62094104181414,0.8239008973784223,8.118167
03405.png,30.10502753355346,0.907249113632048,5.5328903
03909.png,36.06358399577918,0.9775482420683824,2.8825328
03667.png,31.127384130169943,0.9097783639424571,3.8828175
01298.png,35.614580178238825,0.9640872381369187,2.6669312
00430.png,29.439411800392243,0.9540539679193385,3.953935
02709.png,31.38059353883156,0.9382985917378289,3.837574
04573.png,34.15295314607451,0.9487925793178075,2.9107666
05612.png,27.807602604634155,0.9439085722696249,5.440314
03648.png,31.387710409943477,0.8808123189967246,5.221531
05316.png,30.62538966630185,0.9265890249609755,3.7202938
01347.png,31.699731185766005,0.9413061547706367,2.5941288
02556.png,29.942239399452077,0.8341008257482923,5.6720796
02152.png,29.464546679955497,0.8334175522987984,6.2616463
00843.png,27.81593804908692,0.8373847344645555,7.410404
08188.png,32.20132561803779,0.9498877342658535,4.156952
01675.png,30.247365496688836,0.8289433443523843,5.5621123
05540.png,31.260407640706354,0.954290171469553,4.1288795
04562.png,23.842853539192955,0.9049250662753661,6.7676215
05882.png,26.00899735673535,0.9201629960788967,5.1985116
01729.png,30.237522723938426,0.8140812873692868,5.4267554
06576.png,32.094867242683144,0.9320360794509521,3.9892185
08062.png,29.708538404180924,0.9453908053175342,3.9762256
06911.png,27.203833478024293,0.8019167492259784,7.5318093
04170.png,23.978509410406716,0.8174667191930957,8.423947
03532.png,27.156521624205258,0.8117474691617467,6.7742195
01598.png,29.29631613137683,0.852826066837436,5.0976996
03992.png,29.959092854371367,0.9174369901575985,4.780215
08782.png,22.287111188675198,0.7316093917202285,9.373605
03200.png,30.42600096240788,0.8121181264678924,5.3546042
00362.png,26.01161096325069,0.8794616613225066,7.162954
03966.png,30.763101721929203,0.8818075583462135,4.5395646
01090.png,31.336112173392223,0.9456187475722021,4.21476
03403.png,29.23867694732747,0.9296100953543491,3.8426056
01084.png,30.383198029797832,0.8852330248936009,5.5672975
04204.png,30.348778661933018,0.7444838877546146,5.1153235
02317.png,27.570066511123123,0.8085213808089858,6.7108865
08176.png,24.830638847809038,0.9236727789825633,5.6856017
01727.png,29.051213735578255,0.8661227096701704,5.734591
04071.png,31.013929992276946,0.846309574518458,5.422774
06621.png,27.464647586067116,0.8998008292058103,5.505202
05247.png,25.069492703358826,0.7927014585896082,10.14062
04055.png,30.75062550672756,0.9446823979695731,3.7670822
04465.png,28.65912173909011,0.9158536219004589,4.934845
06050.png,30.085126287591617,0.947120064352308,3.723896
05334.png,28.119716323854583,0.8691630215178788,5.2337775
08543.png,27.2684469195171,0.9171404829962088,5.5688424
06244.png,26.157050777705315,0.9232282582250241,7.0163407
02648.png,31.11137574001792,0.8585443366594595,5.1339226
00099.png,29.568880356063797,0.786732352953194,6.005773
07493.png,30.830663963464314,0.9382369645233397,4.3744545
02235.png,32.373745504035575,0.953291789551935,3.077132
02693.png,32.35180108777163,0.9547294130287058,3.4645321
04954.png,28.537572385562243,0.835066943591854,6.8537116
04611.png,21.48169832820929,0.7714842085420281,10.130561
01025.png,34.95782267660787,0.9147771082802628,3.147817
02398.png,24.967008454337623,0.9312311928815675,6.6388016
03582.png,31.49105683193612,0.8480747883404299,4.9335213
08947.png,31.702427687258417,0.8365652380516672,4.8822975
05833.png,29.467865828582482,0.772847801296484,6.1308885
02752.png,31.742884074676503,0.9194087804365011,5.04849
07461.png,31.350978913260615,0.9332482234249811,4.2096725
04186.png,32.10343595947906,0.970048333595016,4.1958756
07694.png,26.724443894120952,0.924485137117471,6.4059396
03427.png,31.149342533502438,0.9526180794025675,3.3888447
05243.png,29.25251513452106,0.9444109608925121,6.072623
05866.png,32.462134355180666,0.9545380295689604,3.191316
01824.png,33.18675075426428,0.9664355143655685,2.9595234
06454.png,30.14285041925372,0.9634591884553435,4.543083
02510.png,27.89296323288706,0.9384020637291116,5.6735816
01943.png,23.91252209586176,0.7312492797460718,12.942062
02528.png,29.539132582316824,0.9553337460614552,5.153067
02056.png,29.13171035748979,0.8363358688419193,6.790793
03554.png,23.526005826899784,0.7327029008286629,10.367668
01936.png,26.95291252082214,0.9198242368849353,5.8269095
04367.png,29.534892509213606,0.9303327622314458,4.948919
00087.png,28.401201778960456,0.8377971559868187,5.940937
00339.png,30.877853367394977,0.9544294814755544,4.4099083
02354.png,28.18823501564164,0.9075280976079343,3.7016056
08075.png,28.736324919457324,0.9331507720643136,4.941458
08277.png,25.90991661195636,0.9264600337035205,6.2801948
05016.png,30.135420602525215,0.9329212157695773,4.3873076
07115.png,30.772540368677245,0.949713089054426,3.557246
00866.png,27.592333993442075,0.8986955006564844,6.31191
08863.png,31.56144700001834,0.9580206518514643,3.1789615
08336.png,27.41287206803745,0.9295976219114815,4.6616416
01551.png,31.481840663885855,0.9579501218100074,4.192074
05827.png,34.46063819469552,0.9460563459503208,3.2623012
05987.png,32.21379367098922,0.9550345507879817,3.5443141
06588.png,26.687408983212396,0.9205166333127712,4.600043
05821.png,30.631458601404375,0.9454754820654401,3.8850021
00326.png,30.405633956440404,0.9204941706500502,4.6594276
02273.png,29.070222588235055,0.8856465196658944,5.605021
03180.png,33.48897350432121,0.952677332602157,3.7552757
01860.png,31.55245957889459,0.8743254687011676,4.6029105
04894.png,29.35030654672801,0.850514466331154,5.329763
01862.png,33.3663553023747,0.8771058612272334,3.9906209
06872.png,33.44788291180692,0.9255250582953284,4.0030503
00518.png,31.24084951721425,0.9271446654766781,3.1025379
00921.png,35.007664916828325,0.9464059276153588,2.953387
05341.png,29.748754363653326,0.8975579290523107,5.3370194
00619.png,30.77933013125564,0.9428407967593787,4.855039
07627.png,26.507589779382283,0.9473141202782642,5.523153
02498.png,26.094531295632727,0.9167896801861398,6.545386
08812.png,33.89028910384966,0.8938302609414851,3.562397
02006.png,26.493785774623046,0.9237154945204594,5.5549064
01122.png,25.16924263249077,0.9188302589446878,6.234877
05693.png,33.51862088403487,0.9529175369633215,3.1317852
00692.png,26.8194682718922,0.8597632902854141,8.254758
02585.png,30.136147966212327,0.9628353465818767,4.120186
07585.png,30.692946246604716,0.8648130488626128,5.505909
05890.png,27.75074297729607,0.9049940273034544,7.2265153
07310.png,31.972670601315365,0.9530053520702939,4.3343635
03974.png,27.534859640816887,0.9202523338017182,5.023688
02640.png,24.58162973497863,0.8754825405292203,6.3407845
08116.png,27.685356642892508,0.9246874597490143,5.5968375
01529.png,35.472119778590404,0.9660246582946299,2.312486
03262.png,27.749675985961147,0.7836471678525346,7.5877075
07228.png,31.662859658682507,0.9442662652609651,4.0414186
06051.png,26.765653661128823,0.924270081907055,5.068579
05541.png,35.6059377291703,0.9526742374732132,2.5853424
06304.png,26.922359652617132,0.9416818044290166,4.405432
01508.png,31.605896764910966,0.9527708310554553,4.165043
07058.png,30.55161467032709,0.8330617308973656,5.6048827
02671.png,24.672037553705366,0.7652940780656987,7.5881615
04472.png,33.09346217094888,0.9054574573798096,3.5875614
00206.png,32.66487126996301,0.9514103995017137,3.1161678
00632.png,30.768154926173274,0.8596881312767786,5.3232207
02436.png,30.568494408975017,0.9471458461927774,4.161058
06754.png,33.00864172837771,0.9431377363677224,3.263551
00695.png,31.382503308150355,0.9055096740322442,4.67224
04053.png,26.7586060723399,0.8279996938528172,7.9749794
08477.png,31.172917485404188,0.9596570488982256,3.7466164
04883.png,28.63556914040961,0.9368153399925258,6.1423354
02660.png,27.480228785783783,0.8935743406694847,6.1362457
04150.png,27.73001533100496,0.7925256707913517,7.1782722
03706.png,32.11003871862826,0.7829447842844742,4.3540893
07640.png,29.489226450637656,0.7638239364600082,6.176361
04955.png,33.40046607575262,0.9577508365200273,3.7123528
04898.png,28.882947939469886,0.8157525085858516,6.5518403
02901.png,31.308978949256158,0.9404156684002704,4.0979767
00773.png,29.962137753134428,0.9116424849604691,4.8545227
05843.png,28.628554720707683,0.9170286355647382,5.959137
03987.png,29.905999724301196,0.9005833593802327,4.9268928
04501.png,30.659484529104706,0.8033037216890767,5.154405
05991.png,28.416286895187962,0.9083516613322892,4.881836
03208.png,26.408627860092597,0.8240964241789683,9.201817
08563.png,28.90391808452303,0.8330210374330117,5.728804
08154.png,28.716079326163012,0.88286844952858,6.6563315
01756.png,31.597176408816672,0.8833631383013434,4.3529305
04956.png,29.42610076479944,0.7910543272405274,6.2005563
06764.png,30.232471575403533,0.932275960055731,4.45047
08950.png,25.443963444428448,0.9207956537715697,5.729861
03291.png,31.40853698769171,0.8529516377437995,5.3178277
04592.png,35.141397905475294,0.9511471585618789,3.0867665
06285.png,33.25973508842442,0.921714373641715,3.4305649
07534.png,28.885420885591774,0.8537514272727238,4.764712
04304.png,28.500039490794276,0.8874082303876357,5.30217
07479.png,32.824737445052754,0.9612990296635888,2.5508397
08418.png,35.02973308953177,0.9411625831132913,3.1164463
07061.png,28.753191281081406,0.9239886304067767,5.198705
06714.png,30.67716390321999,0.9262429186273898,3.9190395
01533.png,29.943105017341246,0.8965763058329074,5.138546
04456.png,27.318244432093,0.9160869881934759,4.6785264
06054.png,30.763459721991463,0.8191335832628092,5.3169036
01284.png,32.08654689483386,0.8822721602418987,4.5861397
08786.png,27.61704263301783,0.9458822814446849,6.416275
07155.png,29.187456381469996,0.9215458835979916,4.2700143
01736.png,31.53403262961148,0.9467766605461049,4.47427
02469.png,27.19353611246079,0.9083299924036495,5.011907
00608.png,30.351351978762366,0.8682366610990048,4.879331
00750.png,29.674672973716557,0.9344895881828186,5.452502
04664.png,27.608142798332285,0.9263173529483925,6.8723464
01176.png,31.285014859454776,0.8754970115653657,4.8770447
02766.png,30.3282617649974,0.87598447253752,2.8373783
00388.png,27.30724900642063,0.9123532829817834,4.832083
05064.png,29.678517450354278,0.9450745592067716,5.3441186
02100.png,30.724644304695925,0.7695767486464252,5.4592605
00911.png,31.367023600797722,0.9545349790079993,4.2753663
06551.png,29.998697577028853,0.8139588459712503,5.4991646
05708.png,29.849636466120828,0.8985368378415775,5.107746
03433.png,27.137128571090194,0.9151515695923219,7.6230063
03631.png,32.24012058916589,0.8883721194315738,4.2842813
02075.png,30.172146576647695,0.9328141706047907,3.9138615
07762.png,32.496309350252474,0.9211144725984998,3.7817497
01641.png,24.45214217123306,0.917271704340113,5.9828987
04418.png,33.58789153321978,0.9270372551066672,3.8134015
02334.png,27.184953732162292,0.929480808029405,7.153833
05712.png,31.603913121053424,0.8603843938380803,4.8458123
03788.png,28.12817637716213,0.9209394701720459,4.9299483
05634.png,27.977986672303537,0.913448861777455,6.110092
03267.png,22.621070580878524,0.8948843760686905,8.235119
01026.png,30.229599889417074,0.9559343864517897,4.296486
05271.png,29.64085792280313,0.9153206737658631,4.982679
07779.png,27.304044972957474,0.9229888320116748,7.0890746
01735.png,24.41072899113225,0.9078014611617499,6.5159836
07907.png,29.85739328269245,0.8815042103537372,5.6335807
03569.png,33.41704837732038,0.8835925739392136,3.8219883
04025.png,30.933044138858094,0.9259657091747998,3.9086468
08021.png,25.86283849153718,0.780083647609532,7.79608
04181.png,35.264902470748304,0.9601455454202905,2.9167328
08155.png,32.99331437072121,0.9280394560764771,3.550748
05861.png,33.639132821038544,0.9361675024816632,2.851411
08353.png,29.330272498692544,0.9073391031664279,5.602806
05959.png,30.376903791448377,0.8463392233995162,5.0951066
03962.png,32.08229790249224,0.9280090662222408,3.544305
02722.png,35.66536936228867,0.9610597183261729,2.3224728
07691.png,25.04050090055238,0.9078741932312812,5.4920554
03478.png,28.60370104420444,0.8806520797627027,5.9751205
04194.png,27.639531852597372,0.7924468323258722,7.6677284
06186.png,27.187903769799075,0.837690462259133,6.9287553
08084.png,29.622543309064568,0.8222602241003661,6.152063
04593.png,33.39310887402395,0.924868842660679,3.70401
